dataset,trans_num,cvr_code,pct_cvr,pct_comp,lon,lat
vp_data,2,EAF,0,0,-114.0091483,46.70880628
vp_data,2,EAG,0,0,-114.0091483,46.70880628
vp_data,2,EPF,0.2,0.52,-114.0091483,46.70880628
vp_data,2,EPG,0,0,-114.0091483,46.70880628
vp_data,2,NAF,0,0,-114.0091483,46.70880628
vp_data,2,NAG,0,0,-114.0091483,46.70880628
vp_data,2,NPF,4.6,11.86,-114.0091483,46.70880628
vp_data,2,NPG,34,87.63,-114.0091483,46.70880628
vp_data,3,EAF,5,12.48,-114.0116018,46.66669232
vp_data,3,EAG,2.2,5.49,-114.0116018,46.66669232
vp_data,3,EPF,0,0,-114.0116018,46.66669232
vp_data,3,EPG,0.02,0.05,-114.0116018,46.66669232
vp_data,3,NAF,0.04,0.1,-114.0116018,46.66669232
vp_data,3,NAG,0,0,-114.0116018,46.66669232
vp_data,3,NPF,19.8,49.43,-114.0116018,46.66669232
vp_data,3,NPG,13,32.45,-114.0116018,46.66669232
vp_data,4,EAF,0.28,1.73,-114.0168296,46.70158095
vp_data,4,EAG,6.02,37.25,-114.0168296,46.70158095
vp_data,4,EPF,0.62,3.84,-114.0168296,46.70158095
vp_data,4,EPG,7.6,47.03,-114.0168296,46.70158095
vp_data,4,NAF,0,0,-114.0168296,46.70158095
vp_data,4,NAG,0.04,0.25,-114.0168296,46.70158095
vp_data,4,NPF,0,0,-114.0168296,46.70158095
vp_data,4,NPG,1.6,9.9,-114.0168296,46.70158095
vp_data,5,EAF,0.8,2.72,-114.0106893,46.71493315
vp_data,5,EAG,0.2,0.68,-114.0106893,46.71493315
vp_data,5,EPF,0.2,0.68,-114.0106893,46.71493315
vp_data,5,EPG,11.4,38.78,-114.0106893,46.71493315
vp_data,5,NAF,1.4,4.76,-114.0106893,46.71493315
vp_data,5,NAG,0,0,-114.0106893,46.71493315
vp_data,5,NPF,6.4,21.77,-114.0106893,46.71493315
vp_data,5,NPG,9,30.61,-114.0106893,46.71493315
vp_data,6,EAF,0.55,5.27,-114.010916,46.70356411
vp_data,6,EAG,0.33,3.19,-114.010916,46.70356411
vp_data,6,EPF,0.17,1.6,-114.010916,46.70356411
vp_data,6,EPG,0.02,0.16,-114.010916,46.70356411
vp_data,6,NAF,0.02,0.16,-114.010916,46.70356411
vp_data,6,NAG,0.17,1.6,-114.010916,46.70356411
vp_data,6,NPF,3.85,36.9,-114.010916,46.70356411
vp_data,6,NPG,5.33,51.12,-114.010916,46.70356411
vp_data,7,EAF,4.33,11.73,-114.0101148,46.69794886
vp_data,7,EAG,20.35,55.07,-114.0101148,46.69794886
vp_data,7,EPF,7.18,19.44,-114.0101148,46.69794886
vp_data,7,EPG,0,0,-114.0101148,46.69794886
vp_data,7,NAF,0.5,1.35,-114.0101148,46.69794886
vp_data,7,NAG,0.37,0.99,-114.0101148,46.69794886
vp_data,7,NPF,2.67,7.22,-114.0101148,46.69794886
vp_data,7,NPG,1.55,4.19,-114.0101148,46.69794886
vp_data,8,EAF,0.67,2.88,-114.0106483,46.71196576
vp_data,8,EAG,0.33,1.44,-114.0106483,46.71196576
vp_data,8,EPF,0.17,0.72,-114.0106483,46.71196576
vp_data,8,EPG,11,47.48,-114.0106483,46.71196576
vp_data,8,NAF,0,0,-114.0106483,46.71196576
vp_data,8,NAG,0,0,-114.0106483,46.71196576
vp_data,8,NPF,4.67,20.14,-114.0106483,46.71196576
vp_data,8,NPG,6.33,27.34,-114.0106483,46.71196576
vp_data,9,EAF,0.83,2.65,-114.0047642,46.70773952
vp_data,9,EAG,28.5,90.48,-114.0047642,46.70773952
vp_data,9,EPF,0.5,1.59,-114.0047642,46.70773952
vp_data,9,EPG,0.33,1.06,-114.0047642,46.70773952
vp_data,9,NAF,1,3.17,-114.0047642,46.70773952
vp_data,9,NAG,0,0,-114.0047642,46.70773952
vp_data,9,NPF,0,0,-114.0047642,46.70773952
vp_data,9,NPG,0.33,1.06,-114.0047642,46.70773952
vp_data,10,EAF,0.2,0.48,-114.0111422,46.71754491
vp_data,10,EAG,0.2,0.48,-114.0111422,46.71754491
vp_data,10,EPF,1,2.39,-114.0111422,46.71754491
vp_data,10,EPG,0,0,-114.0111422,46.71754491
vp_data,10,NAF,0.4,0.96,-114.0111422,46.71754491
vp_data,10,NAG,0,0,-114.0111422,46.71754491
vp_data,10,NPF,21,50.24,-114.0111422,46.71754491
vp_data,10,NPG,19,45.45,-114.0111422,46.71754491
vp_data,11,EAF,0.58,1.72,-114.0141346,46.69860589
vp_data,11,EAG,0.88,2.6,-114.0141346,46.69860589
vp_data,11,EPF,18.83,55.39,-114.0141346,46.69860589
vp_data,11,EPG,2.5,7.35,-114.0141346,46.69860589
vp_data,11,NAF,0,0,-114.0141346,46.69860589
vp_data,11,NAG,0,0,-114.0141346,46.69860589
vp_data,11,NPF,2.52,7.4,-114.0141346,46.69860589
vp_data,11,NPG,8.68,25.54,-114.0141346,46.69860589
vp_data,12,EAF,0.57,3.78,-114.0090217,46.70286487
vp_data,12,EAG,0,0,-114.0090217,46.70286487
vp_data,12,EPF,0,0,-114.0090217,46.70286487
vp_data,12,EPG,0.02,0.11,-114.0090217,46.70286487
vp_data,12,NAF,1.2,8.01,-114.0090217,46.70286487
vp_data,12,NAG,0,0,-114.0090217,46.70286487
vp_data,12,NPF,7.18,47.94,-114.0090217,46.70286487
vp_data,12,NPG,6.02,40.16,-114.0090217,46.70286487
vp_data,13,EAF,0.6,1.83,-114.0075926,46.71288545
vp_data,13,EAG,4.4,13.41,-114.0075926,46.71288545
vp_data,13,EPF,2,6.1,-114.0075926,46.71288545
vp_data,13,EPG,0,0,-114.0075926,46.71288545
vp_data,13,NAF,1,3.05,-114.0075926,46.71288545
vp_data,13,NAG,0,0,-114.0075926,46.71288545
vp_data,13,NPF,13.2,40.24,-114.0075926,46.71288545
vp_data,13,NPG,11.6,35.37,-114.0075926,46.71288545
vp_data,15,EAF,0.67,5.88,-114.0070444,46.70911352
vp_data,15,EAG,0.5,4.41,-114.0070444,46.70911352
vp_data,15,EPF,0.17,1.47,-114.0070444,46.70911352
vp_data,15,EPG,1.83,16.18,-114.0070444,46.70911352
vp_data,15,NAF,0.33,2.94,-114.0070444,46.70911352
vp_data,15,NAG,0.5,4.41,-114.0070444,46.70911352
vp_data,15,NPF,5.17,45.59,-114.0070444,46.70911352
vp_data,15,NPG,2.17,19.12,-114.0070444,46.70911352
vp_data,18,EAF,2.02,15.16,-114.0128652,46.69712528
vp_data,18,EAG,0.18,1.38,-114.0128652,46.69712528
vp_data,18,EPF,0.5,3.76,-114.0128652,46.69712528
vp_data,18,EPG,0.37,2.76,-114.0128652,46.69712528
vp_data,18,NAF,0.03,0.25,-114.0128652,46.69712528
vp_data,18,NAG,0.02,0.13,-114.0128652,46.69712528
vp_data,18,NPF,2.52,18.92,-114.0128652,46.69712528
vp_data,18,NPG,7.67,57.64,-114.0128652,46.69712528
vp_data,20,EAF,2.4,6.03,-114.0125331,46.71370306
vp_data,20,EAG,0.2,0.5,-114.0125331,46.71370306
vp_data,20,EPF,0.4,1.01,-114.0125331,46.71370306
vp_data,20,EPG,18,45.23,-114.0125331,46.71370306
vp_data,20,NAF,0.8,2.01,-114.0125331,46.71370306
vp_data,20,NAG,0,0,-114.0125331,46.71370306
vp_data,20,NPF,7.8,19.6,-114.0125331,46.71370306
vp_data,20,NPG,10.2,25.63,-114.0125331,46.71370306
vp_data,21,EAF,0.08,0.44,-114.013335,46.70199496
vp_data,21,EAG,2.57,13.69,-114.013335,46.70199496
vp_data,21,EPF,2.52,13.42,-114.013335,46.70199496
vp_data,21,EPG,5.83,31.11,-114.013335,46.70199496
vp_data,21,NAF,0.52,2.76,-114.013335,46.70199496
vp_data,21,NAG,0.03,0.18,-114.013335,46.70199496
vp_data,21,NPF,2.67,14.22,-114.013335,46.70199496
vp_data,21,NPG,4.53,24.18,-114.013335,46.70199496
vp_data,22,EAF,0.17,0.52,-114.0086466,46.71393846
vp_data,22,EAG,0.5,1.57,-114.0086466,46.71393846
vp_data,22,EPF,0.83,2.62,-114.0086466,46.71393846
vp_data,22,EPG,2.5,7.85,-114.0086466,46.71393846
vp_data,22,NAF,0.17,0.52,-114.0086466,46.71393846
vp_data,22,NAG,0,0,-114.0086466,46.71393846
vp_data,22,NPF,1,3.14,-114.0086466,46.71393846
vp_data,22,NPG,26.67,83.77,-114.0086466,46.71393846
vp_data,24,EAF,1.2,8,-114.0141991,46.667621
vp_data,24,EAG,1.37,9.11,-114.0141991,46.667621
vp_data,24,EPF,0,0,-114.0141991,46.667621
vp_data,24,EPG,0.03,0.22,-114.0141991,46.667621
vp_data,24,NAF,0.23,1.56,-114.0141991,46.667621
vp_data,24,NAG,0,0,-114.0141991,46.667621
vp_data,24,NPF,0.17,1.11,-114.0141991,46.667621
vp_data,24,NPG,12,80,-114.0141991,46.667621
vp_data,29,EAF,1.4,9.72,-114.0073864,46.71088135
vp_data,29,EAG,0.4,2.78,-114.0073864,46.71088135
vp_data,29,EPF,2,13.89,-114.0073864,46.71088135
vp_data,29,EPG,1.4,9.72,-114.0073864,46.71088135
vp_data,29,NAF,0.2,1.39,-114.0073864,46.71088135
vp_data,29,NAG,0.8,5.56,-114.0073864,46.71088135
vp_data,29,NPF,0.8,5.56,-114.0073864,46.71088135
vp_data,29,NPG,7.4,51.39,-114.0073864,46.71088135
vp_data,30,EAF,4.4,20,-114.0060333,46.7054159
vp_data,30,EAG,7,31.82,-114.0060333,46.7054159
vp_data,30,EPF,0,0,-114.0060333,46.7054159
vp_data,30,EPG,0,0,-114.0060333,46.7054159
vp_data,30,NAF,0,0,-114.0060333,46.7054159
vp_data,30,NAG,0,0,-114.0060333,46.7054159
vp_data,30,NPF,0.4,1.82,-114.0060333,46.7054159
vp_data,30,NPG,10.2,46.36,-114.0060333,46.7054159
vp_data,31,EAF,0.02,0.04,-114.0147215,46.6997761
vp_data,31,EAG,0.04,0.07,-114.0147215,46.6997761
vp_data,31,EPF,11,20.33,-114.0147215,46.6997761
vp_data,31,EPG,14.04,25.95,-114.0147215,46.6997761
vp_data,31,NAF,0,0,-114.0147215,46.6997761
vp_data,31,NAG,0,0,-114.0147215,46.6997761
vp_data,31,NPF,0,0,-114.0147215,46.6997761
vp_data,31,NPG,29,53.6,-114.0147215,46.6997761
vp_data,34,EAF,0.67,3.92,-114.0100903,46.71066227
vp_data,34,EAG,0,0,-114.0100903,46.71066227
vp_data,34,EPF,0.17,0.98,-114.0100903,46.71066227
vp_data,34,EPG,0,0,-114.0100903,46.71066227
vp_data,34,NAF,0,0,-114.0100903,46.71066227
vp_data,34,NAG,0.33,1.96,-114.0100903,46.71066227
vp_data,34,NPF,5.17,30.39,-114.0100903,46.71066227
vp_data,34,NPG,10.67,62.75,-114.0100903,46.71066227
vp_data,36,EAF,0.2,1.56,-114.0106383,46.71626667
vp_data,36,EAG,0,0,-114.0106383,46.71626667
vp_data,36,EPF,0.2,1.56,-114.0106383,46.71626667
vp_data,36,EPG,0.4,3.12,-114.0106383,46.71626667
vp_data,36,NAF,0.4,3.12,-114.0106383,46.71626667
vp_data,36,NAG,0,0,-114.0106383,46.71626667
vp_data,36,NPF,6.2,48.44,-114.0106383,46.71626667
vp_data,36,NPG,5.4,42.19,-114.0106383,46.71626667
vp_data,46,EAF,0.23,1.12,-114.0026367,46.6959516
vp_data,46,EAG,0.05,0.24,-114.0026367,46.6959516
vp_data,46,EPF,0,0,-114.0026367,46.6959516
vp_data,46,EPG,0,0,-114.0026367,46.6959516
vp_data,46,NAF,0,0,-114.0026367,46.6959516
vp_data,46,NAG,0,0,-114.0026367,46.6959516
vp_data,46,NPF,11.18,53.77,-114.0026367,46.6959516
vp_data,46,NPG,9.33,44.87,-114.0026367,46.6959516
vp_data,50,EAF,0.83,4.39,-114.0117021,46.70838791
vp_data,50,EAG,0.33,1.75,-114.0117021,46.70838791
vp_data,50,EPF,0,0,-114.0117021,46.70838791
vp_data,50,EPG,0,0,-114.0117021,46.70838791
vp_data,50,NAF,0,0,-114.0117021,46.70838791
vp_data,50,NAG,0.67,3.51,-114.0117021,46.70838791
vp_data,50,NPF,6.67,35.09,-114.0117021,46.70838791
vp_data,50,NPG,10.5,55.26,-114.0117021,46.70838791
vp_data,54,EAF,1.38,15.12,-114.0130833,46.66616946
vp_data,54,EAG,0.55,6.01,-114.0130833,46.66616946
vp_data,54,EPF,0,0,-114.0130833,46.66616946
vp_data,54,EPG,0,0,-114.0130833,46.66616946
vp_data,54,NAF,0.18,2,-114.0130833,46.66616946
vp_data,54,NAG,0.02,0.18,-114.0130833,46.66616946
vp_data,54,NPF,3.5,38.25,-114.0130833,46.66616946
vp_data,54,NPG,3.52,38.43,-114.0130833,46.66616946
vp_data,56,EAF,1.07,4.51,-114.014052,46.69670409
vp_data,56,EAG,0.05,0.21,-114.014052,46.69670409
vp_data,56,EPF,3.33,14.09,-114.014052,46.69670409
vp_data,56,EPG,4.67,19.73,-114.014052,46.69670409
vp_data,56,NAF,0,0,-114.014052,46.69670409
vp_data,56,NAG,0.03,0.14,-114.014052,46.69670409
vp_data,56,NPF,4.33,18.32,-114.014052,46.69670409
vp_data,56,NPG,10.17,42.99,-114.014052,46.69670409
vp_data,57,EAF,1.05,6.58,-114.0132885,46.70322587
vp_data,57,EAG,0.7,4.38,-114.0132885,46.70322587
vp_data,57,EPF,1.67,10.44,-114.0132885,46.70322587
vp_data,57,EPG,5.02,31.42,-114.0132885,46.70322587
vp_data,57,NAF,0.02,0.1,-114.0132885,46.70322587
vp_data,57,NAG,0.33,2.09,-114.0132885,46.70322587
vp_data,57,NPF,0.33,2.09,-114.0132885,46.70322587
vp_data,57,NPG,6.85,42.9,-114.0132885,46.70322587
vp_data,58,EAF,1.4,3.38,-114.0126089,46.71456566
vp_data,58,EAG,1.2,2.9,-114.0126089,46.71456566
vp_data,58,EPF,7,16.91,-114.0126089,46.71456566
vp_data,58,EPG,4.2,10.14,-114.0126089,46.71456566
vp_data,58,NAF,0.6,1.45,-114.0126089,46.71456566
vp_data,58,NAG,0,0,-114.0126089,46.71456566
vp_data,58,NPF,18,43.48,-114.0126089,46.71456566
vp_data,58,NPG,9,21.74,-114.0126089,46.71456566
vp_data,59,EAF,7.67,32.62,-114.0027319,46.70825141
vp_data,59,EAG,4.17,17.73,-114.0027319,46.70825141
vp_data,59,EPF,7.33,31.21,-114.0027319,46.70825141
vp_data,59,EPG,0,0,-114.0027319,46.70825141
vp_data,59,NAF,0.5,2.13,-114.0027319,46.70825141
vp_data,59,NAG,0,0,-114.0027319,46.70825141
vp_data,59,NPF,2.5,10.64,-114.0027319,46.70825141
vp_data,59,NPG,1.33,5.67,-114.0027319,46.70825141
vp_data,61,EAF,0.22,1.05,-114.0022488,46.69837725
vp_data,61,EAG,0.03,0.16,-114.0022488,46.69837725
vp_data,61,EPF,0.33,1.62,-114.0022488,46.69837725
vp_data,61,EPG,0.85,4.12,-114.0022488,46.69837725
vp_data,61,NAF,0.02,0.08,-114.0022488,46.69837725
vp_data,61,NAG,0,0,-114.0022488,46.69837725
vp_data,61,NPF,3,14.54,-114.0022488,46.69837725
vp_data,61,NPG,16.18,78.43,-114.0022488,46.69837725
vp_data,62,EAF,4.4,22.43,-114.0119364,46.69723527
vp_data,62,EAG,0.02,0.1,-114.0119364,46.69723527
vp_data,62,EPF,0.24,1.22,-114.0119364,46.69723527
vp_data,62,EPG,6,30.58,-114.0119364,46.69723527
vp_data,62,NAF,0.44,2.24,-114.0119364,46.69723527
vp_data,62,NAG,0.1,0.51,-114.0119364,46.69723527
vp_data,62,NPF,1.22,6.22,-114.0119364,46.69723527
vp_data,62,NPG,7.2,36.7,-114.0119364,46.69723527
vp_data,63,EAF,0.2,0.48,-114.0110445,46.71653529
vp_data,63,EAG,0.2,0.48,-114.0110445,46.71653529
vp_data,63,EPF,0,0,-114.0110445,46.71653529
vp_data,63,EPG,0,0,-114.0110445,46.71653529
vp_data,63,NAF,0.4,0.96,-114.0110445,46.71653529
vp_data,63,NAG,0,0,-114.0110445,46.71653529
vp_data,63,NPF,15,35.89,-114.0110445,46.71653529
vp_data,63,NPG,26,62.2,-114.0110445,46.71653529
vp_data,66,EAF,0.28,1.34,-114.0084988,46.69648875
vp_data,66,EAG,0,0,-114.0084988,46.69648875
vp_data,66,EPF,0.4,1.91,-114.0084988,46.69648875
vp_data,66,EPG,8.04,38.36,-114.0084988,46.69648875
vp_data,66,NAF,0.04,0.19,-114.0084988,46.69648875
vp_data,66,NAG,0,0,-114.0084988,46.69648875
vp_data,66,NPF,2.4,11.45,-114.0084988,46.69648875
vp_data,66,NPG,9.8,46.76,-114.0084988,46.69648875
vp_data,67,EAF,0.25,2.08,-114.0088512,46.70229984
vp_data,67,EAG,0.72,5.96,-114.0088512,46.70229984
vp_data,67,EPF,0,0,-114.0088512,46.70229984
vp_data,67,EPG,4.17,34.67,-114.0088512,46.70229984
vp_data,67,NAF,0.17,1.39,-114.0088512,46.70229984
vp_data,67,NAG,0,0,-114.0088512,46.70229984
vp_data,67,NPF,0.87,7.21,-114.0088512,46.70229984
vp_data,67,NPG,5.85,48.68,-114.0088512,46.70229984
vp_data,69,EAF,1.67,9.43,-114.0104046,46.71091727
vp_data,69,EAG,0.5,2.83,-114.0104046,46.71091727
vp_data,69,EPF,0,0,-114.0104046,46.71091727
vp_data,69,EPG,0,0,-114.0104046,46.71091727
vp_data,69,NAF,0.17,0.94,-114.0104046,46.71091727
vp_data,69,NAG,0.33,1.89,-114.0104046,46.71091727
vp_data,69,NPF,8.5,48.11,-114.0104046,46.71091727
vp_data,69,NPG,6.5,36.79,-114.0104046,46.71091727
vp_data,70,EAF,2.4,13.89,-114.011401,46.66571605
vp_data,70,EAG,0.02,0.12,-114.011401,46.66571605
vp_data,70,EPF,0,0,-114.011401,46.66571605
vp_data,70,EPG,0,0,-114.011401,46.66571605
vp_data,70,NAF,0.04,0.23,-114.011401,46.66571605
vp_data,70,NAG,0,0,-114.011401,46.66571605
vp_data,70,NPF,5.02,29.05,-114.011401,46.66571605
vp_data,70,NPG,9.8,56.71,-114.011401,46.66571605
vp_data,72,EAF,0.17,0.99,-114.009278,46.70766534
vp_data,72,EAG,0,0,-114.009278,46.70766534
vp_data,72,EPF,0.33,1.98,-114.009278,46.70766534
vp_data,72,EPG,0,0,-114.009278,46.70766534
vp_data,72,NAF,0,0,-114.009278,46.70766534
vp_data,72,NAG,0,0,-114.009278,46.70766534
vp_data,72,NPF,3,17.82,-114.009278,46.70766534
vp_data,72,NPG,13.33,79.21,-114.009278,46.70766534
vp_data,76,EAF,0.88,1.67,-114.0059697,46.69801281
vp_data,76,EAG,0.02,0.03,-114.0059697,46.69801281
vp_data,76,EPF,0.83,1.57,-114.0059697,46.69801281
vp_data,76,EPG,0,0,-114.0059697,46.69801281
vp_data,76,NAF,1.17,2.2,-114.0059697,46.69801281
vp_data,76,NAG,0,0,-114.0059697,46.69801281
vp_data,76,NPF,15,28.35,-114.0059697,46.69801281
vp_data,76,NPG,35.02,66.17,-114.0059697,46.69801281
vp_data,78,EAF,3.2,16.06,-114.0106183,46.66655045
vp_data,78,EAG,0.82,4.12,-114.0106183,46.66655045
vp_data,78,EPF,0.02,0.1,-114.0106183,46.66655045
vp_data,78,EPG,0.22,1.1,-114.0106183,46.66655045
vp_data,78,NAF,0.46,2.31,-114.0106183,46.66655045
vp_data,78,NAG,0,0,-114.0106183,46.66655045
vp_data,78,NPF,3.6,18.07,-114.0106183,46.66655045
vp_data,78,NPG,11.6,58.23,-114.0106183,46.66655045
vp_data,79,EAF,0.04,0.15,-114.013476,46.70118905
vp_data,79,EAG,3.22,12.39,-114.013476,46.70118905
vp_data,79,EPF,1.42,5.47,-114.013476,46.70118905
vp_data,79,EPG,7.4,28.48,-114.013476,46.70118905
vp_data,79,NAF,0.06,0.23,-114.013476,46.70118905
vp_data,79,NAG,0,0,-114.013476,46.70118905
vp_data,79,NPF,6.22,23.94,-114.013476,46.70118905
vp_data,79,NPG,7.62,29.33,-114.013476,46.70118905
vp_data,80,EAF,4.02,27.76,-114.0106111,46.66680857
vp_data,80,EAG,5.02,34.68,-114.0106111,46.66680857
vp_data,80,EPF,0,0,-114.0106111,46.66680857
vp_data,80,EPG,0,0,-114.0106111,46.66680857
vp_data,80,NAF,0.08,0.58,-114.0106111,46.66680857
vp_data,80,NAG,0,0,-114.0106111,46.66680857
vp_data,80,NPF,0.18,1.27,-114.0106111,46.66680857
vp_data,80,NPG,5.17,35.71,-114.0106111,46.66680857
vp_data,83,EAF,1.67,4.33,-114.0068992,46.71201134
vp_data,83,EAG,0.33,0.87,-114.0068992,46.71201134
vp_data,83,EPF,9,23.38,-114.0068992,46.71201134
vp_data,83,EPG,3.83,9.96,-114.0068992,46.71201134
vp_data,83,NAF,0.5,1.3,-114.0068992,46.71201134
vp_data,83,NAG,0.5,1.3,-114.0068992,46.71201134
vp_data,83,NPF,5.17,13.42,-114.0068992,46.71201134
vp_data,83,NPG,17.5,45.45,-114.0068992,46.71201134
vp_data,86,EAF,0.9,10.59,-114.0101134,46.70350612
vp_data,86,EAG,0.02,0.2,-114.0101134,46.70350612
vp_data,86,EPF,0,0,-114.0101134,46.70350612
vp_data,86,EPG,0.83,9.8,-114.0101134,46.70350612
vp_data,86,NAF,0.03,0.39,-114.0101134,46.70350612
vp_data,86,NAG,0,0,-114.0101134,46.70350612
vp_data,86,NPF,0.03,0.39,-114.0101134,46.70350612
vp_data,86,NPG,6.68,78.63,-114.0101134,46.70350612
vp_data,87,EAF,1,5.13,-114.0091052,46.71196113
vp_data,87,EAG,5.17,26.5,-114.0091052,46.71196113
vp_data,87,EPF,0.33,1.71,-114.0091052,46.71196113
vp_data,87,EPG,7,35.9,-114.0091052,46.71196113
vp_data,87,NAF,0.17,0.85,-114.0091052,46.71196113
vp_data,87,NAG,0.5,2.56,-114.0091052,46.71196113
vp_data,87,NPF,1.17,5.98,-114.0091052,46.71196113
vp_data,87,NPG,4.17,21.37,-114.0091052,46.71196113
vp_data,88,EAF,0.83,2.6,-114.0093951,46.71108811
vp_data,88,EAG,0,0,-114.0093951,46.71108811
vp_data,88,EPF,2.67,8.33,-114.0093951,46.71108811
vp_data,88,EPG,0,0,-114.0093951,46.71108811
vp_data,88,NAF,0.83,2.6,-114.0093951,46.71108811
vp_data,88,NAG,0.33,1.04,-114.0093951,46.71108811
vp_data,88,NPF,5.67,17.71,-114.0093951,46.71108811
vp_data,88,NPG,21.67,67.71,-114.0093951,46.71108811
vp_data,89,EAF,0.4,0.86,-114.0094721,46.7168921
vp_data,89,EAG,0,0,-114.0094721,46.7168921
vp_data,89,EPF,0.2,0.43,-114.0094721,46.7168921
vp_data,89,EPG,0,0,-114.0094721,46.7168921
vp_data,89,NAF,0.8,1.72,-114.0094721,46.7168921
vp_data,89,NAG,0,0,-114.0094721,46.7168921
vp_data,89,NPF,10,21.46,-114.0094721,46.7168921
vp_data,89,NPG,35.2,75.54,-114.0094721,46.7168921
vp_data,90,EAF,0.6,2.68,-114.0116361,46.715837
